Request_id,Pickup_point,Driver_id,Status,Request_date,Request_time,Drop_date,Drop_time
6023,City,NA,No Cars Available,15-07-2016,12:42:42 PM,NA,NA
6024,Airport,37,Trip Completed,15-07-2016,12:43:09 PM,15-07-2016,1:55:27 PM
6025,City,NA,No Cars Available,15-07-2016,12:45:32 PM,NA,NA
6026,Airport,46,Trip Completed,15-07-2016,12:50:41 PM,15-07-2016,1:35:03 PM
6027,Airport,132,Trip Completed,15-07-2016,12:46:48 PM,15-07-2016,1:36:00 PM
6028,Airport,NA,No Cars Available,15-07-2016,12:52:31 PM,NA,NA
6029,City,NA,No Cars Available,15-07-2016,12:51:21 PM,NA,NA
6030,Airport,198,Trip Completed,15-07-2016,12:54:09 PM,15-07-2016,2:03:29 PM
6031,Airport,226,Trip Completed,15-07-2016,12:53:26 PM,15-07-2016,1:51:53 PM
6032,Airport,183,Cancelled,15-07-2016,1:00:41 PM,NA,NA
6033,Airport,203,Cancelled,15-07-2016,12:55:58 PM,NA,NA
6034,City,NA,No Cars Available,15-07-2016,12:57:23 PM,NA,NA
6035,Airport,266,Trip Completed,15-07-2016,12:59:50 PM,15-07-2016,1:51:26 PM
6036,City,NA,No Cars Available,15-07-2016,1:04:46 PM,NA,NA
6037,Airport,158,Trip Completed,15-07-2016,1:03:25 PM,15-07-2016,2:01:33 PM
6038,City,NA,No Cars Available,15-07-2016,1:10:25 PM,NA,NA
6039,Airport,21,Trip Completed,15-07-2016,1:11:04 PM,15-07-2016,1:38:01 PM
6040,City,NA,No Cars Available,15-07-2016,1:09:54 PM,NA,NA
6041,Airport,NA,No Cars Available,15-07-2016,1:10:11 PM,NA,NA
6042,Airport,273,Trip Completed,15-07-2016,1:09:43 PM,15-07-2016,2:30:50 PM
6043,City,NA,No Cars Available,15-07-2016,1:14:10 PM,NA,NA
6044,City,NA,No Cars Available,15-07-2016,1:17:58 PM,NA,NA
6045,City,196,Trip Completed,15-07-2016,1:19:25 PM,15-07-2016,2:00:39 PM
6046,City,254,Trip Completed,15-07-2016,1:20:59 PM,15-07-2016,2:15:15 PM
6047,City,NA,No Cars Available,15-07-2016,1:25:52 PM,NA,NA
6048,City,NA,No Cars Available,15-07-2016,1:29:51 PM,NA,NA
6049,City,114,Trip Completed,15-07-2016,1:27:33 PM,15-07-2016,2:32:29 PM
6050,City,215,Cancelled,15-07-2016,1:35:03 PM,NA,NA
6051,City,NA,No Cars Available,15-07-2016,1:30:10 PM,NA,NA
6052,City,NA,No Cars Available,15-07-2016,1:34:37 PM,NA,NA
6053,City,NA,No Cars Available,15-07-2016,1:35:57 PM,NA,NA
6054,City,NA,No Cars Available,15-07-2016,1:35:15 PM,NA,NA
6055,Airport,195,Trip Completed,15-07-2016,1:35:34 PM,15-07-2016,2:32:22 PM
6056,Airport,181,Trip Completed,15-07-2016,1:35:56 PM,15-07-2016,2:02:50 PM
6057,Airport,247,Cancelled,15-07-2016,1:41:55 PM,NA,NA
6058,City,286,Cancelled,15-07-2016,1:47:11 PM,NA,NA
6059,Airport,NA,No Cars Available,15-07-2016,1:44:09 PM,NA,NA
6060,City,NA,No Cars Available,15-07-2016,1:44:15 PM,NA,NA
6061,City,NA,No Cars Available,15-07-2016,1:41:06 PM,NA,NA
6062,City,43,Trip Completed,15-07-2016,1:48:40 PM,15-07-2016,2:51:36 PM
6063,Airport,112,Trip Completed,15-07-2016,1:48:53 PM,15-07-2016,2:19:12 PM
6064,City,244,Trip Completed,15-07-2016,1:49:37 PM,15-07-2016,2:45:10 PM
6065,City,NA,No Cars Available,15-07-2016,1:57:54 PM,NA,NA
6066,Airport,61,Trip Completed,15-07-2016,1:54:34 PM,15-07-2016,2:44:05 PM
6067,Airport,297,Trip Completed,15-07-2016,1:55:13 PM,15-07-2016,2:56:02 PM
6068,City,NA,No Cars Available,15-07-2016,1:58:07 PM,NA,NA
6069,City,NA,No Cars Available,15-07-2016,2:06:37 PM,NA,NA
6070,City,NA,No Cars Available,15-07-2016,2:04:06 PM,NA,NA
6071,City,NA,No Cars Available,15-07-2016,2:00:19 PM,NA,NA
6072,City,NA,No Cars Available,15-07-2016,2:05:38 PM,NA,NA
6073,City,177,Trip Completed,15-07-2016,2:02:35 PM,15-07-2016,2:50:25 PM
6074,Airport,159,Trip Completed,15-07-2016,2:07:10 PM,15-07-2016,2:56:19 PM
6075,City,NA,No Cars Available,15-07-2016,2:10:43 PM,NA,NA
6076,Airport,219,Trip Completed,15-07-2016,2:13:38 PM,15-07-2016,2:45:27 PM
6077,City,NA,No Cars Available,15-07-2016,2:10:05 PM,NA,NA
6078,City,NA,No Cars Available,15-07-2016,2:18:01 PM,NA,NA
6079,Airport,176,Trip Completed,15-07-2016,2:21:50 PM,15-07-2016,3:07:16 PM
6080,Airport,269,Cancelled,15-07-2016,2:17:28 PM,NA,NA
6081,City,282,Trip Completed,15-07-2016,2:22:48 PM,15-07-2016,3:12:20 PM
6082,City,231,Trip Completed,15-07-2016,2:18:11 PM,15-07-2016,3:27:41 PM
6083,City,NA,No Cars Available,15-07-2016,2:26:34 PM,NA,NA
6084,City,NA,No Cars Available,15-07-2016,2:21:03 PM,NA,NA
6085,City,NA,No Cars Available,15-07-2016,2:23:03 PM,NA,NA
6086,City,222,Trip Completed,15-07-2016,2:22:11 PM,15-07-2016,3:18:36 PM
6087,Airport,6,Trip Completed,15-07-2016,2:28:50 PM,15-07-2016,3:33:53 PM
6088,City,121,Trip Completed,15-07-2016,2:29:35 PM,15-07-2016,3:24:34 PM
6089,City,256,Trip Completed,15-07-2016,2:36:44 PM,15-07-2016,3:36:20 PM
6090,Airport,275,Trip Completed,15-07-2016,2:31:47 PM,15-07-2016,3:09:22 PM
6091,City,81,Trip Completed,15-07-2016,2:37:20 PM,15-07-2016,3:17:05 PM
6092,Airport,NA,No Cars Available,15-07-2016,2:38:06 PM,NA,NA
6093,Airport,65,Trip Completed,15-07-2016,2:34:33 PM,15-07-2016,3:30:31 PM
6094,City,NA,No Cars Available,15-07-2016,2:35:30 PM,NA,NA
6095,City,NA,No Cars Available,15-07-2016,2:40:10 PM,NA,NA
6096,City,NA,No Cars Available,15-07-2016,2:38:55 PM,NA,NA
6097,City,NA,No Cars Available,15-07-2016,2:36:17 PM,NA,NA
6098,Airport,73,Cancelled,15-07-2016,2:40:08 PM,NA,NA
6099,City,NA,No Cars Available,15-07-2016,2:41:44 PM,NA,NA
6100,Airport,31,Trip Completed,15-07-2016,2:44:32 PM,15-07-2016,3:41:12 PM
6101,City,269,Trip Completed,15-07-2016,2:52:02 PM,15-07-2016,4:03:55 PM
6102,City,197,Trip Completed,15-07-2016,2:57:52 PM,15-07-2016,3:30:03 PM
6103,Airport,208,Cancelled,15-07-2016,2:52:59 PM,NA,NA
6104,City,NA,No Cars Available,15-07-2016,3:08:25 PM,NA,NA
6105,City,NA,No Cars Available,15-07-2016,3:02:50 PM,NA,NA
6106,Airport,4,Trip Completed,15-07-2016,3:01:20 PM,15-07-2016,3:47:31 PM
6107,Airport,223,Trip Completed,15-07-2016,2:57:34 PM,15-07-2016,3:55:36 PM
6108,City,243,Trip Completed,15-07-2016,3:02:26 PM,15-07-2016,3:40:21 PM
6109,City,NA,No Cars Available,15-07-2016,3:01:11 PM,NA,NA
6110,City,NA,No Cars Available,15-07-2016,3:05:13 PM,NA,NA
6111,City,270,Trip Completed,15-07-2016,3:03:22 PM,15-07-2016,4:15:36 PM
6112,Airport,110,Trip Completed,15-07-2016,3:06:46 PM,15-07-2016,4:12:22 PM
6113,City,87,Trip Completed,15-07-2016,3:15:03 PM,15-07-2016,4:22:39 PM
6114,City,245,Trip Completed,15-07-2016,3:13:06 PM,15-07-2016,4:10:22 PM
6115,Airport,NA,No Cars Available,15-07-2016,3:12:08 PM,NA,NA
6116,City,233,Trip Completed,15-07-2016,3:17:34 PM,15-07-2016,3:46:10 PM
6117,Airport,98,Trip Completed,15-07-2016,3:17:13 PM,15-07-2016,4:06:54 PM
6118,City,88,Trip Completed,15-07-2016,3:17:12 PM,15-07-2016,4:19:24 PM
6119,City,NA,No Cars Available,15-07-2016,3:24:26 PM,NA,NA
6120,Airport,279,Trip Completed,15-07-2016,3:21:39 PM,15-07-2016,4:06:05 PM
6121,City,NA,No Cars Available,15-07-2016,3:27:59 PM,NA,NA
6122,City,23,Trip Completed,15-07-2016,3:26:06 PM,15-07-2016,4:29:40 PM
6123,City,NA,No Cars Available,15-07-2016,3:29:25 PM,NA,NA
6124,Airport,262,Trip Completed,15-07-2016,3:30:45 PM,15-07-2016,4:07:30 PM
6125,City,NA,No Cars Available,15-07-2016,3:32:54 PM,NA,NA
6126,City,NA,No Cars Available,15-07-2016,3:28:37 PM,NA,NA
6127,City,NA,No Cars Available,15-07-2016,3:34:16 PM,NA,NA
6128,City,NA,No Cars Available,15-07-2016,3:38:20 PM,NA,NA
6129,Airport,65,Cancelled,15-07-2016,3:36:17 PM,NA,NA
6130,City,NA,No Cars Available,15-07-2016,3:37:15 PM,NA,NA
6131,Airport,210,Cancelled,15-07-2016,3:38:23 PM,NA,NA
6132,Airport,232,Trip Completed,15-07-2016,3:37:04 PM,15-07-2016,4:27:51 PM
6133,Airport,86,Trip Completed,15-07-2016,3:43:08 PM,15-07-2016,4:15:26 PM
6134,City,NA,No Cars Available,15-07-2016,3:46:11 PM,NA,NA
6135,City,NA,No Cars Available,15-07-2016,3:42:12 PM,NA,NA
6136,City,NA,No Cars Available,15-07-2016,3:46:19 PM,NA,NA
6137,Airport,NA,No Cars Available,15-07-2016,3:50:27 PM,NA,NA
6138,City,NA,No Cars Available,15-07-2016,3:52:06 PM,NA,NA
6139,Airport,24,Trip Completed,15-07-2016,3:45:16 PM,15-07-2016,4:40:41 PM
6140,Airport,70,Trip Completed,15-07-2016,3:54:52 PM,15-07-2016,4:59:06 PM
6141,Airport,252,Trip Completed,15-07-2016,3:53:16 PM,15-07-2016,4:27:26 PM
6142,Airport,7,Trip Completed,15-07-2016,3:50:15 PM,15-07-2016,4:36:56 PM
6143,City,NA,No Cars Available,15-07-2016,3:54:55 PM,NA,NA
6144,City,NA,No Cars Available,15-07-2016,4:07:31 PM,NA,NA
6145,Airport,49,Trip Completed,15-07-2016,4:08:41 PM,15-07-2016,5:20:36 PM
6146,Airport,NA,No Cars Available,15-07-2016,4:19:03 PM,NA,NA
6147,City,16,Trip Completed,15-07-2016,4:11:02 PM,15-07-2016,5:30:08 PM
6148,City,NA,No Cars Available,15-07-2016,4:20:39 PM,NA,NA
6149,City,NA,No Cars Available,15-07-2016,4:18:59 PM,NA,NA
6150,Airport,273,Trip Completed,15-07-2016,4:21:43 PM,15-07-2016,5:20:32 PM
6151,City,NA,No Cars Available,15-07-2016,4:25:38 PM,NA,NA
6152,Airport,163,Trip Completed,15-07-2016,4:15:34 PM,15-07-2016,5:16:45 PM
6153,Airport,117,Trip Completed,15-07-2016,4:23:13 PM,15-07-2016,5:33:03 PM
6154,City,NA,No Cars Available,15-07-2016,4:25:51 PM,NA,NA
6155,City,NA,No Cars Available,15-07-2016,4:24:44 PM,NA,NA
6156,City,NA,No Cars Available,15-07-2016,4:32:42 PM,NA,NA
6157,Airport,10,Trip Completed,15-07-2016,4:32:51 PM,15-07-2016,5:44:44 PM
6158,Airport,257,Trip Completed,15-07-2016,4:34:16 PM,15-07-2016,5:50:14 PM
6159,City,280,Trip Completed,15-07-2016,4:35:35 PM,15-07-2016,5:23:29 PM
6160,Airport,193,Trip Completed,15-07-2016,4:30:16 PM,15-07-2016,5:39:38 PM
6161,City,NA,No Cars Available,15-07-2016,4:38:45 PM,NA,NA
6162,City,NA,No Cars Available,15-07-2016,4:37:26 PM,NA,NA
6163,City,NA,No Cars Available,15-07-2016,4:37:36 PM,NA,NA
6164,City,NA,No Cars Available,15-07-2016,4:43:12 PM,NA,NA
6165,City,NA,No Cars Available,15-07-2016,4:43:36 PM,NA,NA
6166,City,NA,No Cars Available,15-07-2016,4:46:33 PM,NA,NA
6167,Airport,202,Trip Completed,15-07-2016,4:43:19 PM,15-07-2016,5:24:19 PM
6168,City,NA,No Cars Available,15-07-2016,4:41:53 PM,NA,NA
6169,City,NA,No Cars Available,15-07-2016,4:42:53 PM,NA,NA
6170,City,NA,No Cars Available,15-07-2016,4:44:22 PM,NA,NA
6171,City,NA,No Cars Available,15-07-2016,4:51:23 PM,NA,NA
6172,City,NA,No Cars Available,15-07-2016,4:47:39 PM,NA,NA
6173,City,199,Cancelled,15-07-2016,4:45:26 PM,NA,NA
6174,City,NA,No Cars Available,15-07-2016,4:53:23 PM,NA,NA
6175,City,189,Trip Completed,15-07-2016,4:55:44 PM,15-07-2016,5:49:26 PM
6176,City,204,Trip Completed,15-07-2016,4:55:46 PM,15-07-2016,5:44:51 PM
6177,City,NA,No Cars Available,15-07-2016,5:00:26 PM,NA,NA
6178,City,NA,No Cars Available,15-07-2016,5:06:38 PM,NA,NA
6179,Airport,109,Trip Completed,15-07-2016,4:53:17 PM,15-07-2016,6:08:57 PM
6180,City,150,Trip Completed,15-07-2016,5:02:22 PM,15-07-2016,5:48:25 PM
6181,Airport,NA,No Cars Available,15-07-2016,5:05:16 PM,NA,NA
6182,City,254,Trip Completed,15-07-2016,5:06:36 PM,15-07-2016,6:24:22 PM
6183,Airport,NA,No Cars Available,15-07-2016,5:14:28 PM,NA,NA
6184,Airport,NA,No Cars Available,15-07-2016,5:08:54 PM,NA,NA
6185,Airport,NA,No Cars Available,15-07-2016,5:11:14 PM,NA,NA
6186,Airport,NA,No Cars Available,15-07-2016,5:08:43 PM,NA,NA
6187,City,25,Trip Completed,15-07-2016,5:11:08 PM,15-07-2016,6:08:11 PM
6188,Airport,NA,No Cars Available,15-07-2016,5:16:13 PM,NA,NA
6189,Airport,NA,No Cars Available,15-07-2016,5:16:52 PM,NA,NA
6190,City,32,Trip Completed,15-07-2016,5:11:33 PM,15-07-2016,5:55:50 PM
6191,Airport,47,Trip Completed,15-07-2016,5:17:50 PM,15-07-2016,6:16:35 PM
6192,Airport,138,Trip Completed,15-07-2016,5:12:21 PM,15-07-2016,6:20:41 PM
6193,City,289,Trip Completed,15-07-2016,5:19:42 PM,15-07-2016,6:06:25 PM
6194,Airport,NA,No Cars Available,15-07-2016,5:14:08 PM,NA,NA
6195,City,NA,No Cars Available,15-07-2016,5:13:58 PM,NA,NA
6196,Airport,37,Trip Completed,15-07-2016,5:19:56 PM,15-07-2016,6:03:53 PM
6197,City,63,Trip Completed,15-07-2016,5:24:24 PM,15-07-2016,6:05:53 PM
6198,Airport,96,Trip Completed,15-07-2016,5:23:01 PM,15-07-2016,6:11:45 PM
6199,City,107,Trip Completed,15-07-2016,5:25:23 PM,15-07-2016,6:19:03 PM
6200,Airport,NA,No Cars Available,15-07-2016,5:22:51 PM,NA,NA
6201,Airport,NA,No Cars Available,15-07-2016,5:15:57 PM,NA,NA
6202,Airport,NA,No Cars Available,15-07-2016,5:22:39 PM,NA,NA
6203,Airport,225,Trip Completed,15-07-2016,5:19:51 PM,15-07-2016,6:08:55 PM
6204,Airport,NA,No Cars Available,15-07-2016,5:26:10 PM,NA,NA
6205,Airport,85,Trip Completed,15-07-2016,5:26:43 PM,15-07-2016,6:38:55 PM
6206,Airport,NA,No Cars Available,15-07-2016,5:22:03 PM,NA,NA
6207,Airport,NA,No Cars Available,15-07-2016,5:27:28 PM,NA,NA
6208,City,54,Cancelled,15-07-2016,5:27:11 PM,NA,NA
6209,Airport,83,Cancelled,15-07-2016,5:32:54 PM,NA,NA
6210,Airport,NA,No Cars Available,15-07-2016,5:35:20 PM,NA,NA
6211,Airport,NA,No Cars Available,15-07-2016,5:37:44 PM,NA,NA
6212,Airport,NA,No Cars Available,15-07-2016,5:28:26 PM,NA,NA
6213,City,108,Trip Completed,15-07-2016,5:30:09 PM,15-07-2016,6:32:51 PM
6214,Airport,211,Trip Completed,15-07-2016,5:35:20 PM,15-07-2016,6:32:39 PM
6215,Airport,NA,No Cars Available,15-07-2016,5:35:39 PM,NA,NA
6216,Airport,NA,No Cars Available,15-07-2016,5:37:12 PM,NA,NA
6217,City,185,Trip Completed,15-07-2016,5:33:50 PM,15-07-2016,6:00:13 PM
6218,Airport,NA,No Cars Available,15-07-2016,5:34:28 PM,NA,NA
6219,Airport,NA,No Cars Available,15-07-2016,5:39:44 PM,NA,NA
6220,Airport,NA,No Cars Available,15-07-2016,5:36:15 PM,NA,NA
6221,City,253,Trip Completed,15-07-2016,5:35:58 PM,15-07-2016,6:14:48 PM
6222,Airport,NA,No Cars Available,15-07-2016,5:28:39 PM,NA,NA
6223,Airport,NA,No Cars Available,15-07-2016,5:37:12 PM,NA,NA
6224,City,NA,No Cars Available,15-07-2016,5:35:52 PM,NA,NA
6225,Airport,NA,No Cars Available,15-07-2016,5:32:56 PM,NA,NA
6226,Airport,14,Trip Completed,15-07-2016,5:34:25 PM,15-07-2016,6:33:13 PM
6227,City,NA,No Cars Available,15-07-2016,5:42:07 PM,NA,NA
6228,City,50,Cancelled,15-07-2016,5:43:28 PM,NA,NA
6229,City,221,Trip Completed,15-07-2016,5:43:20 PM,15-07-2016,6:31:48 PM
6230,Airport,NA,No Cars Available,15-07-2016,5:44:31 PM,NA,NA
6231,Airport,272,Trip Completed,15-07-2016,5:45:25 PM,15-07-2016,6:24:44 PM
6232,City,258,Trip Completed,15-07-2016,5:44:41 PM,15-07-2016,6:52:00 PM
6233,Airport,NA,No Cars Available,15-07-2016,5:48:34 PM,NA,NA
6234,Airport,NA,No Cars Available,15-07-2016,5:51:18 PM,NA,NA
6235,City,92,Trip Completed,15-07-2016,5:47:05 PM,15-07-2016,6:20:13 PM
6236,Airport,NA,No Cars Available,15-07-2016,5:51:02 PM,NA,NA
6237,City,33,Trip Completed,15-07-2016,5:50:37 PM,15-07-2016,6:49:29 PM
6238,Airport,NA,No Cars Available,15-07-2016,5:44:18 PM,NA,NA
6239,Airport,NA,No Cars Available,15-07-2016,5:52:26 PM,NA,NA
6240,Airport,NA,No Cars Available,15-07-2016,5:48:55 PM,NA,NA
6241,Airport,NA,No Cars Available,15-07-2016,5:54:59 PM,NA,NA
6242,Airport,280,Cancelled,15-07-2016,5:55:10 PM,NA,NA
6243,Airport,NA,No Cars Available,15-07-2016,6:04:28 PM,NA,NA
6244,Airport,NA,No Cars Available,15-07-2016,5:46:24 PM,NA,NA
6245,Airport,116,Trip Completed,15-07-2016,5:58:28 PM,15-07-2016,6:57:00 PM
6246,Airport,NA,No Cars Available,15-07-2016,5:56:33 PM,NA,NA
6247,Airport,NA,No Cars Available,15-07-2016,6:06:35 PM,NA,NA
6248,City,1,Trip Completed,15-07-2016,5:57:27 PM,15-07-2016,6:50:51 PM
6249,Airport,24,Cancelled,15-07-2016,5:55:33 PM,NA,NA
6250,City,228,Trip Completed,15-07-2016,5:59:51 PM,15-07-2016,7:07:30 PM
6251,Airport,NA,No Cars Available,15-07-2016,6:02:07 PM,NA,NA
6252,City,98,Trip Completed,15-07-2016,6:00:40 PM,15-07-2016,6:46:03 PM
6253,Airport,134,Trip Completed,15-07-2016,6:01:55 PM,15-07-2016,6:57:17 PM
6254,City,186,Trip Completed,15-07-2016,5:57:37 PM,15-07-2016,6:50:37 PM
6255,Airport,NA,No Cars Available,15-07-2016,5:57:07 PM,NA,NA
6256,Airport,NA,No Cars Available,15-07-2016,6:01:11 PM,NA,NA
6257,Airport,194,Trip Completed,15-07-2016,6:03:39 PM,15-07-2016,7:04:43 PM
6258,Airport,NA,No Cars Available,15-07-2016,6:03:01 PM,NA,NA
6259,Airport,NA,No Cars Available,15-07-2016,6:04:51 PM,NA,NA
6260,Airport,NA,No Cars Available,15-07-2016,6:05:56 PM,NA,NA
6261,Airport,191,Trip Completed,15-07-2016,6:07:05 PM,15-07-2016,7:07:36 PM
6262,Airport,219,Cancelled,15-07-2016,6:05:37 PM,NA,NA
6263,Airport,NA,No Cars Available,15-07-2016,6:02:24 PM,NA,NA
6264,Airport,NA,No Cars Available,15-07-2016,6:15:40 PM,NA,NA
6265,Airport,NA,No Cars Available,15-07-2016,6:10:18 PM,NA,NA
6266,Airport,NA,No Cars Available,15-07-2016,6:10:20 PM,NA,NA
6267,Airport,57,Trip Completed,15-07-2016,6:10:03 PM,15-07-2016,6:45:25 PM
6268,Airport,NA,No Cars Available,15-07-2016,6:06:23 PM,NA,NA
6269,Airport,NA,No Cars Available,15-07-2016,6:06:52 PM,NA,NA
6270,City,240,Trip Completed,15-07-2016,6:08:33 PM,15-07-2016,7:05:19 PM
6271,City,298,Trip Completed,15-07-2016,6:14:56 PM,15-07-2016,6:59:11 PM
6272,Airport,NA,No Cars Available,15-07-2016,6:13:22 PM,NA,NA
6273,City,66,Trip Completed,15-07-2016,6:09:45 PM,15-07-2016,7:22:05 PM
6274,Airport,279,Trip Completed,15-07-2016,6:18:34 PM,15-07-2016,7:02:40 PM
6275,Airport,NA,No Cars Available,15-07-2016,6:13:56 PM,NA,NA
6276,Airport,NA,No Cars Available,15-07-2016,6:16:11 PM,NA,NA
6277,Airport,NA,No Cars Available,15-07-2016,6:10:29 PM,NA,NA
6278,Airport,69,Trip Completed,15-07-2016,6:13:31 PM,15-07-2016,6:55:37 PM
6279,Airport,NA,No Cars Available,15-07-2016,6:15:02 PM,NA,NA
6280,Airport,NA,No Cars Available,15-07-2016,6:14:38 PM,NA,NA
6281,Airport,118,Trip Completed,15-07-2016,6:16:59 PM,15-07-2016,7:23:29 PM
6282,Airport,NA,No Cars Available,15-07-2016,6:12:14 PM,NA,NA
6283,Airport,NA,No Cars Available,15-07-2016,6:14:52 PM,NA,NA
6284,City,151,Trip Completed,15-07-2016,6:18:32 PM,15-07-2016,7:10:07 PM
6285,Airport,NA,No Cars Available,15-07-2016,6:18:28 PM,NA,NA
6286,City,NA,No Cars Available,15-07-2016,6:20:36 PM,NA,NA
6287,Airport,NA,No Cars Available,15-07-2016,6:19:55 PM,NA,NA
6288,City,145,Cancelled,15-07-2016,6:17:50 PM,NA,NA
6289,Airport,NA,No Cars Available,15-07-2016,6:22:01 PM,NA,NA
6290,Airport,NA,No Cars Available,15-07-2016,6:15:46 PM,NA,NA
6291,Airport,NA,No Cars Available,15-07-2016,6:22:36 PM,NA,NA
6292,Airport,NA,No Cars Available,15-07-2016,6:25:07 PM,NA,NA
6293,Airport,NA,No Cars Available,15-07-2016,6:23:02 PM,NA,NA
6294,Airport,NA,No Cars Available,15-07-2016,6:17:11 PM,NA,NA
6295,Airport,NA,No Cars Available,15-07-2016,6:24:55 PM,NA,NA
6296,Airport,NA,No Cars Available,15-07-2016,6:19:03 PM,NA,NA
6297,City,37,Trip Completed,15-07-2016,6:21:09 PM,15-07-2016,6:57:24 PM
6298,Airport,NA,No Cars Available,15-07-2016,6:24:14 PM,NA,NA
6299,City,105,Trip Completed,15-07-2016,6:25:54 PM,15-07-2016,7:07:36 PM
6300,Airport,107,Cancelled,15-07-2016,6:20:30 PM,NA,NA
6301,City,247,Trip Completed,15-07-2016,6:23:00 PM,15-07-2016,7:24:50 PM
6302,Airport,210,Cancelled,15-07-2016,6:29:19 PM,NA,NA
6303,Airport,230,Trip Completed,15-07-2016,6:27:59 PM,15-07-2016,7:16:04 PM
6304,City,299,Trip Completed,15-07-2016,6:31:31 PM,15-07-2016,7:19:30 PM
6305,Airport,NA,No Cars Available,15-07-2016,6:27:49 PM,NA,NA
6306,Airport,NA,No Cars Available,15-07-2016,6:29:36 PM,NA,NA
6307,City,NA,No Cars Available,15-07-2016,6:28:55 PM,NA,NA
6308,Airport,NA,No Cars Available,15-07-2016,6:30:48 PM,NA,NA
6309,Airport,29,Trip Completed,15-07-2016,6:29:54 PM,15-07-2016,7:42:21 PM
6310,City,137,Trip Completed,15-07-2016,6:25:32 PM,15-07-2016,7:01:48 PM
6311,City,NA,No Cars Available,15-07-2016,6:33:11 PM,NA,NA
6312,Airport,NA,No Cars Available,15-07-2016,6:25:29 PM,NA,NA
6313,Airport,NA,No Cars Available,15-07-2016,6:30:45 PM,NA,NA
6314,City,38,Trip Completed,15-07-2016,6:31:06 PM,15-07-2016,7:30:28 PM
6315,Airport,NA,No Cars Available,15-07-2016,6:30:33 PM,NA,NA
6316,Airport,86,Trip Completed,15-07-2016,6:35:07 PM,15-07-2016,7:07:32 PM
6317,City,163,Trip Completed,15-07-2016,6:35:57 PM,15-07-2016,7:05:06 PM
6318,Airport,NA,No Cars Available,15-07-2016,6:34:36 PM,NA,NA
6319,City,NA,No Cars Available,15-07-2016,6:31:59 PM,NA,NA
6320,Airport,NA,No Cars Available,15-07-2016,6:32:47 PM,NA,NA
6321,Airport,280,Cancelled,15-07-2016,6:37:53 PM,NA,NA
6322,Airport,NA,No Cars Available,15-07-2016,6:37:54 PM,NA,NA
6323,Airport,94,Cancelled,15-07-2016,6:39:39 PM,NA,NA
6324,Airport,NA,No Cars Available,15-07-2016,6:38:18 PM,NA,NA
6325,Airport,NA,No Cars Available,15-07-2016,6:33:07 PM,NA,NA
6326,Airport,NA,No Cars Available,15-07-2016,6:49:03 PM,NA,NA
6327,Airport,NA,No Cars Available,15-07-2016,6:43:08 PM,NA,NA
6328,Airport,NA,No Cars Available,15-07-2016,6:44:01 PM,NA,NA
6329,City,188,Trip Completed,15-07-2016,6:43:35 PM,15-07-2016,7:36:59 PM
6330,Airport,NA,No Cars Available,15-07-2016,6:44:06 PM,NA,NA
6331,Airport,NA,No Cars Available,15-07-2016,6:44:37 PM,NA,NA
6332,Airport,NA,No Cars Available,15-07-2016,6:49:52 PM,NA,NA
6333,Airport,24,Trip Completed,15-07-2016,6:41:22 PM,15-07-2016,7:53:29 PM
6334,Airport,277,Trip Completed,15-07-2016,6:43:20 PM,15-07-2016,7:50:18 PM
6335,City,278,Trip Completed,15-07-2016,6:45:58 PM,15-07-2016,7:18:27 PM
6336,Airport,NA,No Cars Available,15-07-2016,6:49:34 PM,NA,NA
6337,Airport,NA,No Cars Available,15-07-2016,6:45:29 PM,NA,NA
6338,City,126,Trip Completed,15-07-2016,6:46:41 PM,15-07-2016,7:52:54 PM
6339,Airport,NA,No Cars Available,15-07-2016,6:45:52 PM,NA,NA
6340,Airport,NA,No Cars Available,15-07-2016,6:49:05 PM,NA,NA
6341,Airport,NA,No Cars Available,15-07-2016,6:50:36 PM,NA,NA
6342,Airport,NA,No Cars Available,15-07-2016,6:48:52 PM,NA,NA
6343,City,41,Trip Completed,15-07-2016,6:44:07 PM,15-07-2016,7:21:59 PM
6344,Airport,NA,No Cars Available,15-07-2016,6:53:38 PM,NA,NA
6345,City,183,Trip Completed,15-07-2016,6:44:57 PM,15-07-2016,7:57:43 PM
6346,Airport,210,Trip Completed,15-07-2016,6:48:48 PM,15-07-2016,7:37:36 PM
6347,Airport,NA,No Cars Available,15-07-2016,6:52:36 PM,NA,NA
6348,Airport,129,Cancelled,15-07-2016,6:50:59 PM,NA,NA
6349,City,NA,No Cars Available,15-07-2016,6:55:00 PM,NA,NA
6350,City,55,Trip Completed,15-07-2016,6:57:26 PM,15-07-2016,8:08:25 PM
6351,Airport,NA,No Cars Available,15-07-2016,6:56:18 PM,NA,NA
6352,Airport,NA,No Cars Available,15-07-2016,7:02:10 PM,NA,NA
6353,Airport,160,Trip Completed,15-07-2016,6:57:01 PM,15-07-2016,7:27:57 PM
6354,Airport,27,Trip Completed,15-07-2016,6:59:01 PM,15-07-2016,7:35:10 PM
6355,Airport,NA,No Cars Available,15-07-2016,6:59:24 PM,NA,NA
6356,Airport,NA,No Cars Available,15-07-2016,6:56:46 PM,NA,NA
6357,Airport,NA,No Cars Available,15-07-2016,7:02:00 PM,NA,NA
6358,Airport,NA,No Cars Available,15-07-2016,6:59:48 PM,NA,NA
6359,Airport,NA,No Cars Available,15-07-2016,6:59:56 PM,NA,NA
